Country,Country Group,Region,Population,Note,Year,Romanization,Index,Name Group,Gender,Localized Name,Romanized Name
PL,1,,,,2022,N,10,N-PL-1-M-10,M,Szymon,Szymon
PR,1,,,,2022,N,1,N-PR-1-F-1,F,Valentina,Valentina
PR,1,,,,2022,N,2,N-PR-1-F-2,F,Emma,Emma
PR,1,,,,2022,N,3,N-PR-1-F-3,F,Victoria,Victoria
PR,1,,,,2022,N,4,N-PR-1-F-4,F,Luna,Luna
PR,1,,,,2022,N,5,N-PR-1-F-5,F,Aurora,Aurora
PR,1,,,,2022,N,6,N-PR-1-F-6,F,Amaia,Amaia
PR,1,,,,2022,N,7,N-PR-1-F-7,F,Catalina,Catalina
PR,1,,,,2022,N,8,N-PR-1-F-8,F,Mía,Mía
PR,1,,,,2022,N,9,N-PR-1-F-9,F,Milena,Milena
PR,1,,,,2022,N,10,N-PR-1-F-10,F,Gianna,Gianna
PR,1,,,,2022,N,1,N-PR-1-M-1,M,Liam,Liam
PR,1,,,,2022,N,2,N-PR-1-M-2,M,Thiago,Thiago
PR,1,,,,2022,N,3,N-PR-1-M-3,M,Noah,Noah
PR,1,,,,2022,N,4,N-PR-1-M-4,M,Mateo,Mateo
PR,1,,,,2022,N,5,N-PR-1-M-5,M,Sebastián,Sebastián
PR,1,,,,2022,N,6,N-PR-1-M-6,M,Lucas,Lucas
PR,1,,,,2022,N,7,N-PR-1-M-7,M,Dylan,Dylan
PR,1,,,,2022,N,8,N-PR-1-M-8,M,Ian,Ian
PR,1,,,,2022,N,9,N-PR-1-M-9,M,Nicolás,Nicolás
PR,1,,,,2022,N,10,N-PR-1-M-10,M,Ethan,Ethan
PT,1,,,,2022,N,1,N-PT-1-F-1,F,Maria,Maria
PT,1,,,,2022,N,2,N-PT-1-F-2,F,Alice,Alice
PT,1,,,,2022,N,3,N-PT-1-F-3,F,Leonor,Leonor
PT,1,,,,2022,N,4,N-PT-1-F-4,F,Matilde,Matilde
PT,1,,,,2022,N,5,N-PT-1-F-5,F,Benedita,Benedita
PT,1,,,,2022,N,6,N-PT-1-F-6,F,Carolina,Carolina
PT,1,,,,2022,N,7,N-PT-1-F-7,F,Beatriz,Beatriz
PT,1,,,,2022,N,8,N-PT-1-F-8,F,Margarida,Margarida
PT,1,,,,2022,N,9,N-PT-1-F-9,F,Francisca,Francisca
PT,1,,,,2022,N,10,N-PT-1-F-10,F,Camila,Camila
PT,1,,,,2022,N,1,N-PT-1-M-1,M,Francisco,Francisco
PT,1,,,,2022,N,2,N-PT-1-M-2,M,Afonso,Afonso
PT,1,,,,2022,N,3,N-PT-1-M-3,M,João,João
PT,1,,,,2022,N,4,N-PT-1-M-4,M,Tomás,Tomás
PT,1,,,,2022,N,5,N-PT-1-M-5,M,Duarte,Duarte
PT,1,,,,2022,N,6,N-PT-1-M-6,M,Lourenço,Lourenço
PT,1,,,,2022,N,7,N-PT-1-M-7,M,Santiago,Santiago
PT,1,,,,2022,N,8,N-PT-1-M-8,M,Martim,Martim
PT,1,,,,2022,N,9,N-PT-1-M-9,M,Miguel,Miguel
PT,1,,,,2022,N,10,N-PT-1-M-10,M,Gabriel,Gabriel
PY,1,,General population,,2015,N,1,N-PY-1-F-1,F,María,María
PY,1,,General population,,2015,N,2,N-PY-1-F-2,F,Elizabeth,Elizabeth
PY,1,,General population,,2015,N,3,N-PY-1-F-3,F,Beatriz,Beatriz
PY,1,,General population,,2015,N,4,N-PY-1-F-4,F,Ramona,Ramona
PY,1,,General population,,2015,N,5,N-PY-1-F-5,F,Liz,Liz
PY,1,,General population,,2015,N,6,N-PY-1-F-6,F,Concepción,Concepción
PY,1,,General population,,2015,N,7,N-PY-1-F-7,F,Carolina,Carolina
PY,1,,General population,,2015,N,8,N-PY-1-F-8,F,Mabel,Mabel
PY,1,,General population,,2015,N,9,N-PY-1-F-9,F,Raquel,Raquel
PY,1,,General population,,2015,N,10,N-PY-1-F-10,F,Noemí,Noemí
PY,1,,General population,,2015,N,1,N-PY-1-M-1,M,Ramón,Ramón
PY,1,,General population,,2015,N,2,N-PY-1-M-2,M,Juan,Juan
PY,1,,General population,,2015,N,3,N-PY-1-M-3,M,José,José
PY,1,,General population,,2015,N,4,N-PY-1-M-4,M,Antonio,Antonio
PY,1,,General population,,2015,N,5,N-PY-1-M-5,M,Carlos,Carlos
PY,1,,General population,,2015,N,6,N-PY-1-M-6,M,Daniel,Daniel
PY,1,,General population,,2015,N,7,N-PY-1-M-7,M,Luis,Luis
PY,1,,General population,,2015,N,8,N-PY-1-M-8,M,Javier,Javier
PY,1,,General population,,2015,N,9,N-PY-1-M-9,M,David,David
PY,1,,General population,,2015,N,10,N-PY-1-M-10,M,César,César
RO,1,,,,2020,N,1,N-RO-1-F-1,F,Sofia,Sofia
RO,1,,,,2020,N,2,N-RO-1-F-2,F,Amelia,Amelia
RO,1,,,,2020,N,3,N-RO-1-F-3,F,Anastasia,Anastasia
RO,1,,,,2020,N,4,N-RO-1-F-4,F,Maria,Maria
RO,1,,,,2020,N,5,N-RO-1-F-5,F,Victoria,Victoria
RO,1,,,,2020,N,6,N-RO-1-F-6,F,Daria,Daria
RO,1,,,,2020,N,7,N-RO-1-F-7,F,Eva,Eva
RO,1,,,,2020,N,8,N-RO-1-F-8,F,Alexandra,Alexandra
RO,1,,,,2020,N,9,N-RO-1-F-9,F,Evelina,Evelina
RO,1,,,,2020,N,10,N-RO-1-F-10,F,Andreea,Andreea
RO,1,,,,2020,N,1,N-RO-1-M-1,M,David,David
RO,1,,,,2020,N,2,N-RO-1-M-2,M,Matei,Matei
RO,1,,,,2020,N,3,N-RO-1-M-3,M,Bogdan,Bogdan
RO,1,,,,2020,N,4,N-RO-1-M-4,M,Maxim,Maxim
RO,1,,,,2020,N,5,N-RO-1-M-5,M,Alexandru,Alexandru
RO,1,,,,2020,N,6,N-RO-1-M-6,M,Damian,Damian
RO,1,,,,2020,N,7,N-RO-1-M-7,M,Daniel,Daniel
RO,1,,,,2020,N,8,N-RO-1-M-8,M,Artiom,Artiom
RO,1,,,,2020,N,9,N-RO-1-M-9,M,Ion,Ion
RO,1,,,,2020,N,10,N-RO-1-M-10,M,Gabriel,Gabriel
RS,1,,,,2021,N,1,N-RS-1-F-1,F,Mia,Mia
RS,1,,,,2021,N,2,N-RS-1-F-2,F,Ema,Ema
RS,1,,,,2021,N,3,N-RS-1-F-3,F,Mila,Mila
RS,1,,,,2021,N,4,N-RS-1-F-4,F,Lara,Lara
RS,1,,,,2021,N,5,N-RS-1-F-5,F,Lina,Lina
RS,1,,,,2021,N,6,N-RS-1-F-6,F,Sofia,Sofia
RS,1,,,,2021,N,7,N-RS-1-F-7,F,Hana,Hana
RS,1,,,,2021,N,8,N-RS-1-F-8,F,Ana,Ana
RS,1,,,,2021,N,9,N-RS-1-F-9,F,Lea,Lea
RS,1,,,,2021,N,10,N-RS-1-F-10,F,Natalija,Natalija
RS,1,,,,2021,N,1,N-RS-1-M-1,M,Relja,Relja
RS,1,,,,2021,N,2,N-RS-1-M-2,M,Mateo,Mateo
RS,1,,,,2021,N,3,N-RS-1-M-3,M,Noa,Noa
RS,1,,,,2021,N,4,N-RS-1-M-4,M,Emil,Emil
RS,1,,,,2021,N,5,N-RS-1-M-5,M,Leon,Leon
RS,1,,,,2021,N,6,N-RS-1-M-6,M,Teo,Teo
RS,1,,,,2021,N,7,N-RS-1-M-7,M,Matija,Matija
RS,1,,,,2021,N,8,N-RS-1-M-8,M,Filip,Filip
RS,1,,,,2021,N,9,N-RS-1-M-9,M,Nikola,Nikola
RS,1,,,,2021,N,10,N-RS-1-M-10,M,Danijel,Danijel
RU,1,Kama region,Babies born,,2022,N,1,N-RU-1-F-1,F,Yeva,Yeva
RU,1,Kama region,Babies born,,2022,N,2,N-RU-1-F-2,F,Sofiya,Sofiya
RU,1,Kama region,Babies born,,2022,N,3,N-RU-1-F-3,F,Anna,Anna
RU,1,Kama region,Babies born,,2022,N,4,N-RU-1-F-4,F,Viktoriya,Viktoriya
RU,1,Kama region,Babies born,,2022,N,5,N-RU-1-F-5,F,Mariya,Mariya
RU,1,Kama region,Babies born,,2022,N,6,N-RU-1-F-6,F,Alisa,Alisa
RU,1,Kama region,Babies born,,2022,N,7,N-RU-1-F-7,F,Varvara,Varvara
RU,1,Kama region,Babies born,,2022,N,8,N-RU-1-F-8,F,Polina,Polina
RU,1,Kama region,Babies born,,2022,N,9,N-RU-1-F-9,F,Vasilisa,Vasilisa
RU,1,Kama region,Babies born,,2022,N,10,N-RU-1-F-10,F,Anastasiya,Anastasiya
RU,1,Kama region,Babies born,,2022,N,1,N-RU-1-M-1,M,Artem,Artem
RU,1,Kama region,Babies born,,2022,N,2,N-RU-1-M-2,M,Mikhail,Mikhail
RU,1,Kama region,Babies born,,2022,N,3,N-RU-1-M-3,M,Aleksandr,Aleksandr
RU,1,Kama region,Babies born,,2022,N,4,N-RU-1-M-4,M,Matvey,Matvey
RU,1,Kama region,Babies born,,2022,N,5,N-RU-1-M-5,M,Timofey,Timofey
RU,1,Kama region,Babies born,,2022,N,6,N-RU-1-M-6,M,Lev,Lev
RU,1,Kama region,Babies born,,2022,N,7,N-RU-1-M-7,M,Dmitry,Dmitry
RU,1,Kama region,Babies born,,2022,N,8,N-RU-1-M-8,M,Mark,Mark
RU,1,Kama region,Babies born,,2022,N,9,N-RU-1-M-9,M,Roman,Roman
RU,1,Kama region,Babies born,,2022,N,10,N-RU-1-M-10,M,Ivan,Ivan
SA,1,,,,,N,1,N-SA-1-F-1,F,Sara,Sara
SA,1,,,,,N,2,N-SA-1-F-2,F,Latifa,Latifa
SA,1,,,,,N,3,N-SA-1-F-3,F,Nora,Nora
SA,1,,,,,N,4,N-SA-1-F-4,F,Hessa,Hessa
SA,1,,,,,N,5,N-SA-1-F-5,F,Maysoun,Maysoun
SA,1,,,,,N,6,N-SA-1-F-6,F,Maha,Maha
SA,1,,,,,N,7,N-SA-1-F-7,F,Nouf,Nouf
SA,1,,,,,N,8,N-SA-1-F-8,F,Noor,Noor
SA,1,,,,,N,9,N-SA-1-F-9,F,Reema,Reema
SA,1,,,,,N,10,N-SA-1-F-10,F,Alanoud,Alanoud
SA,1,,,,,N,1,N-SA-1-M-1,M,Mohammad,Mohammad
SA,1,,,,,N,2,N-SA-1-M-2,M,Fahd,Fahd
SA,1,,,,,N,3,N-SA-1-M-3,M,Abdullah,Abdullah
SA,1,,,,,N,4,N-SA-1-M-4,M,Abdulrahman,Abdulrahman
SA,1,,,,,N,5,N-SA-1-M-5,M,Turki,Turki
SA,1,,,,,N,6,N-SA-1-M-6,M,Bandar,Bandar
SA,1,,,,,N,7,N-SA-1-M-7,M,Omar,Omar
SA,1,,,,,N,8,N-SA-1-M-8,M,Ali,Ali
SI,1,,,,2021,N,1,N-SI-1-F-1,F,Ema,Ema
SI,1,,,,2021,N,2,N-SI-1-F-2,F,Zala,Zala
SI,1,,,,2021,N,3,N-SI-1-F-3,F,Mia,Mia
SI,1,,,,2021,N,4,N-SI-1-F-4,F,Julija,Julija
SI,1,,,,2021,N,5,N-SI-1-F-5,F,Hana,Hana
SI,1,,,,2021,N,6,N-SI-1-F-6,F,Sofija,Sofija
SI,1,,,,2021,N,7,N-SI-1-F-7,F,Ajda,Ajda
SI,1,,,,2021,N,8,N-SI-1-F-8,F,Vita,Vita
SI,1,,,,2021,N,9,N-SI-1-F-9,F,Lana,Lana
SI,1,,,,2021,N,10,N-SI-1-F-10,F,Neža,Neža
SI,1,,,,2021,N,11,N-SI-1-F-11,F,Nika,Nika
SI,1,,,,2021,N,12,N-SI-1-F-12,F,Mila,Mila
SI,1,,,,2021,N,13,N-SI-1-F-13,F,Sara,Sara
SI,1,,,,2021,N,1,N-SI-1-M-1,M,Filip,Filip
SI,1,,,,2021,N,2,N-SI-1-M-2,M,Luka,Luka
SI,1,,,,2021,N,3,N-SI-1-M-3,M,Nik,Nik
SI,1,,,,2021,N,4,N-SI-1-M-4,M,Mark,Mark
SI,1,,,,2021,N,5,N-SI-1-M-5,M,Jakob,Jakob
SI,1,,,,2021,N,6,N-SI-1-M-6,M,Liam,Liam
SI,1,,,,2021,N,7,N-SI-1-M-7,M,Lan,Lan
SI,1,,,,2021,N,8,N-SI-1-M-8,M,Oskar,Oskar
SI,1,,,,2021,N,9,N-SI-1-M-9,M,Tim,Tim
SI,1,,,,2021,N,10,N-SI-1-M-10,M,Lovro,Lovro
SI,1,,,,2021,N,11,N-SI-1-M-11,M,Žan,Žan
SK,1,,,,2022,N,1,N-SK-1-F-1,F,Sofia,Sofia
SK,1,,,,2022,N,2,N-SK-1-F-2,F,Eliška,Eliška
SK,1,,,,2022,N,3,N-SK-1-F-3,F,Nina,Nina
SK,1,,,,2022,N,4,N-SK-1-F-4,F,Ema,Ema
SK,1,,,,2022,N,5,N-SK-1-F-5,F,Viktória,Viktória
SK,1,,,,2022,N,6,N-SK-1-F-6,F,Natália,Natália
SK,1,,,,2022,N,7,N-SK-1-F-7,F,Nela,Nela
SK,1,,,,2022,N,8,N-SK-1-F-8,F,Sára,Sára
SK,1,,,,2022,N,9,N-SK-1-F-9,F,Mia,Mia
SK,1,,,,2022,N,10,N-SK-1-F-10,F,Olivia,Olivia
SK,1,,,,2022,N,1,N-SK-1-M-1,M,Jakub,Jakub
SK,1,,,,2022,N,2,N-SK-1-M-2,M,Samuel,Samuel
SK,1,,,,2022,N,3,N-SK-1-M-3,M,Adam,Adam
SK,1,,,,2022,N,4,N-SK-1-M-4,M,Michal,Michal
SK,1,,,,2022,N,5,N-SK-1-M-5,M,Oliver,Oliver
SK,1,,,,2022,N,6,N-SK-1-M-6,M,Filip,Filip
SK,1,,,,2022,N,7,N-SK-1-M-7,M,Tomáš,Tomáš
SK,1,,,,2022,N,8,N-SK-1-M-8,M,Martin,Martin
SK,1,,,,2022,N,9,N-SK-1-M-9,M,Matej,Matej
SK,1,,,,2022,N,10,N-SK-1-M-10,M,Richard,Richard
SM,1,,,,2021,N,1,N-SM-1-F-1,F,Aurora,Aurora
SM,1,,,,2021,N,2,N-SM-1-F-2,F,Sofia,Sofia
SM,1,,,,2021,N,1,N-SM-1-M-1,M,Tommaso,Tommaso
SM,1,,,,2021,N,2,N-SM-1-M-2,M,Edoardo,Edoardo
SM,1,,,,2021,N,3,N-SM-1-M-3,M,Leonardo,Leonardo
SV,1,,,,2022,N,1,N-SV-1-F-1,F,Astrid,Astrid
SV,1,,,,2022,N,2,N-SV-1-F-2,F,Maja,Maja
SV,1,,,,2022,N,3,N-SV-1-F-3,F,Alma,Alma
SV,1,,,,2022,N,4,N-SV-1-F-4,F,Vera,Vera
SV,1,,,,2022,N,5,N-SV-1-F-5,F,Freja,Freja
SV,1,,,,2022,N,6,N-SV-1-F-6,F,Leah,Leah
SV,1,,,,2022,N,7,N-SV-1-F-7,F,Ella,Ella
SV,1,,,,2022,N,8,N-SV-1-F-8,F,Alice,Alice
SV,1,,,,2022,N,9,N-SV-1-F-9,F,Selma,Selma
SV,1,,,,2022,N,10,N-SV-1-F-10,F,Lilly,Lilly
SV,1,,,,2022,N,1,N-SV-1-M-1,M,William,William
SV,1,,,,2022,N,2,N-SV-1-M-2,M,Liam,Liam
SV,1,,,,2022,N,3,N-SV-1-M-3,M,Noah,Noah
SV,1,,,,2022,N,4,N-SV-1-M-4,M,Hugo,Hugo
SV,1,,,,2022,N,5,N-SV-1-M-5,M,Oliver,Oliver
SV,1,,,,2022,N,6,N-SV-1-M-6,M,Lucas,Lucas
SV,1,,,,2022,N,7,N-SV-1-M-7,M,Nils,Nils
SV,1,,,,2022,N,8,N-SV-1-M-8,M,Matteo,Matteo
SV,1,,,,2022,N,9,N-SV-1-M-9,M,Valter,Valter
SV,1,,,,2022,N,10,N-SV-1-M-10,M,August,August
TH,1,,,Census,2011,N,1,N-TH-1-M-1,M,Somchai,Somchai
TH,1,,,Census,2011,N,2,N-TH-1-M-2,M,Somsak,Somsak
TH,1,,,Census,2011,N,3,N-TH-1-M-3,M,Somporn,Somporn
TH,1,,,Census,2011,N,4,N-TH-1-M-4,M,Somboon,Somboon
TH,1,,,Census,2011,N,5,N-TH-1-M-5,M,Prasert,Prasert
TJ,1,,,,2009,N,1,N-TJ-1-F-1,F,Sumayah,Sumayah
TJ,1,,,,2009,N,2,N-TJ-1-F-2,F,Asiya,Asiya
TJ,1,,,,2009,N,3,N-TJ-1-F-3,F,Oisha,Oisha
TJ,1,,,,2009,N,4,N-TJ-1-F-4,F,Googoosh,Googoosh
TJ,1,,,,2009,N,5,N-TJ-1-F-5,F,Anohito,Anohito
TJ,1,,,,2009,N,6,N-TJ-1-F-6,F,Indira,Indira
TJ,1,,,,2009,N,1,N-TJ-1-M-1,M,Muhammad,Muhammad
TJ,1,,,,2009,N,2,N-TJ-1-M-2,M,Yusuf,Yusuf
TJ,1,,,,2009,N,3,N-TJ-1-M-3,M,Abdullo,Abdullo
TJ,1,,,,2009,N,4,N-TJ-1-M-4,M,Abubakr,Abubakr
TN,1,,,,2005,N,1,N-TN-1-F-1,F,Mariam,Mariam
TN,1,,,,2005,N,2,N-TN-1-F-2,F,Shayma,Shayma
TN,1,,,,2005,N,3,N-TN-1-F-3,F,Khawla,Khawla
TN,1,,,,2005,N,1,N-TN-1-M-1,M,Mehdi,Mehdi
TN,1,,,,2005,N,2,N-TN-1-M-2,M,Youssef,Youssef
TN,1,,,,2005,N,3,N-TN-1-M-3,M,Aziz,Aziz
TN,1,,,,2005,N,4,N-TN-1-M-4,M,Karim,Karim
TR,1,,,,2013,N,1,N-TR-1-F-1,F,Fatma,Fatma
TR,1,,,,2013,N,2,N-TR-1-F-2,F,Ayşe,Ayşe
TR,1,,,,2013,N,3,N-TR-1-F-3,F,Emine,Emine
TR,1,,,,2013,N,4,N-TR-1-F-4,F,Hatice,Hatice
TR,1,,,,2013,N,5,N-TR-1-F-5,F,Zeynep,Zeynep
TR,1,,,,2013,N,6,N-TR-1-F-6,F,Elif,Elif
TR,1,,,,2013,N,7,N-TR-1-F-7,F,Meryem,Meryem
TR,1,,,,2013,N,8,N-TR-1-F-8,F,Şerife,Şerife
TR,1,,,,2013,N,9,N-TR-1-F-9,F,Zehra,Zehra
TR,1,,,,2013,N,10,N-TR-1-F-10,F,Sultan,Sultan
TR,1,,,,2013,N,1,N-TR-1-M-1,M,Mehmet,Mehmet
TR,1,,,,2013,N,2,N-TR-1-M-2,M,Mustafa,Mustafa
TR,1,,,,2013,N,3,N-TR-1-M-3,M,Ahmet,Ahmet
TR,1,,,,2013,N,4,N-TR-1-M-4,M,Ali,Ali
TR,1,,,,2013,N,5,N-TR-1-M-5,M,Hüseyin,Hüseyin
TR,1,,,,2013,N,6,N-TR-1-M-6,M,Hasan,Hasan
TR,1,,,,2013,N,7,N-TR-1-M-7,M,Ibrahim,Ibrahim
TR,1,,,,2013,N,8,N-TR-1-M-8,M,İsmail,İsmail
TR,1,,,,2013,N,9,N-TR-1-M-9,M,Osman,Osman
TR,1,,,,2013,N,10,N-TR-1-M-10,M,Yusuf,Yusuf
TR,1,,Babies born,,2021,N,1,N-TR-1-F-1,F,Zeynep,Zeynep
TR,1,,Babies born,,2021,N,2,N-TR-1-F-2,F,Elif,Elif
TR,1,,Babies born,,2021,N,3,N-TR-1-F-3,F,Asel,Asel
TR,1,,Babies born,,2021,N,4,N-TR-1-F-4,F,Asya,Asya
TR,1,,Babies born,,2021,N,5,N-TR-1-F-5,F,Defne,Defne
TR,1,,Babies born,,2021,N,6,N-TR-1-F-6,F,Nehir,Nehir
TR,1,,Babies born,,2021,N,7,N-TR-1-F-7,F,Azra,Azra
TR,1,,Babies born,,2021,N,8,N-TR-1-F-8,F,Zümra,Zümra
TR,1,,Babies born,,2021,N,9,N-TR-1-F-9,F,Eylül,Eylül
TR,1,,Babies born,,2021,N,10,N-TR-1-F-10,F,Ecrin,Ecrin
TR,1,,Babies born,,2021,N,1,N-TR-1-M-1,M,Yusuf,Yusuf
TR,1,,Babies born,,2021,N,2,N-TR-1-M-2,M,Alparslan,Alparslan
TR,1,,Babies born,,2021,N,3,N-TR-1-M-3,M,Miraç,Miraç
TR,1,,Babies born,,2021,N,4,N-TR-1-M-4,M,Ömer Asaf,Ömer Asaf
TR,1,,Babies born,,2021,N,5,N-TR-1-M-5,M,Eymen,Eymen
TR,1,,Babies born,,2021,N,6,N-TR-1-M-6,M,Göktug,Göktug
TR,1,,Babies born,,2021,N,7,N-TR-1-M-7,M,Ömer,Ömer
TR,1,,Babies born,,2021,N,8,N-TR-1-M-8,M,Mustafa,Mustafa
TR,1,,Babies born,,2021,N,9,N-TR-1-M-9,M,Aras,Aras
TR,1,,Babies born,,2021,N,10,N-TR-1-M-10,M,Ali Asaf,Ali Asaf
UA,1,,,,2022,N,1,N-UA-1-F-1,F,Anna,Anna
UA,1,,,,2022,N,2,N-UA-1-F-2,F,Anastasiya,Anastasiya
UA,1,,,,2022,N,3,N-UA-1-F-3,F,Veronika,Veronika
UA,1,,,,2022,N,4,N-UA-1-F-4,F,Sofiya,Sofiya
UA,1,,,,2022,N,5,N-UA-1-F-5,F,Oleksandra,Oleksandra
UA,1,,,,2022,N,6,N-UA-1-F-6,F,Mariya,Mariya
UA,1,,,,2022,N,7,N-UA-1-F-7,F,Viktoriya,Viktoriya
UA,1,,,,2022,N,8,N-UA-1-F-8,F,Milana,Milana
UA,1,,,,2022,N,9,N-UA-1-F-9,F,Yeva,Yeva
UA,1,,,,2022,N,10,N-UA-1-F-10,F,Solomiya,Solomiya
UA,1,,,,2022,N,1,N-UA-1-M-1,M,Artem,Artem
UA,1,,,,2022,N,2,N-UA-1-M-2,M,Dmytro,Dmytro
UA,1,,,,2022,N,3,N-UA-1-M-3,M,Ivan,Ivan
UA,1,,,,2022,N,4,N-UA-1-M-4,M,Maksym,Maksym
UA,1,,,,2022,N,5,N-UA-1-M-5,M,Mykhaylo,Mykhaylo
UA,1,,,,2022,N,6,N-UA-1-M-6,M,Danylo,Danylo
UA,1,,,,2022,N,7,N-UA-1-M-7,M,Vladyslav,Vladyslav
UA,1,,,,2022,N,8,N-UA-1-M-8,M,Oleksandr,Oleksandr
UA,1,,,,2022,N,9,N-UA-1-M-9,M,Andriy,Andriy
US,1,,,,1990,N,1,N-US-1-F-1,F,Mary,Mary
US,1,,,,1990,N,2,N-US-1-F-2,F,Patricia,Patricia
US,1,,,,1990,N,3,N-US-1-F-3,F,Linda,Linda
US,1,,,,1990,N,4,N-US-1-F-4,F,Barbara,Barbara
US,1,,,,1990,N,5,N-US-1-F-5,F,Elizabeth,Elizabeth
US,1,,,,1990,N,6,N-US-1-F-6,F,Jennifer,Jennifer
US,1,,,,1990,N,7,N-US-1-F-7,F,Maria,Maria
US,1,,,,1990,N,8,N-US-1-F-8,F,Susan,Susan
US,1,,,,1990,N,9,N-US-1-F-9,F,Margaret,Margaret
US,1,,,,1990,N,10,N-US-1-F-10,F,Dorothy,Dorothy
US,1,,,Census,1990,N,1,N-US-1-M-1,M,James,James
US,1,,,Census,1990,N,2,N-US-1-M-2,M,John,John
US,1,,,Census,1990,N,3,N-US-1-M-3,M,Robert,Robert
US,1,,,Census,1990,N,4,N-US-1-M-4,M,Michael,Michael
US,1,,,Census,1990,N,5,N-US-1-M-5,M,William,William
US,1,,,Census,1990,N,6,N-US-1-M-6,M,David,David
US,1,,,Census,1990,N,7,N-US-1-M-7,M,Richard,Richard
US,1,,,Census,1990,N,8,N-US-1-M-8,M,Charles,Charles
US,1,,,Census,1990,N,9,N-US-1-M-9,M,Joseph,Joseph
US,1,,,Census,1990,N,10,N-US-1-M-10,M,Thomas,Thomas
US,1,,,,2022,N,1,N-US-1-F-1,F,Olivia,Olivia
US,1,,,,2022,N,2,N-US-1-F-2,F,Emma,Emma
US,1,,,,2022,N,3,N-US-1-F-3,F,Charlotte,Charlotte
US,1,,,,2022,N,4,N-US-1-F-4,F,Amelia,Amelia
US,1,,,,2022,N,5,N-US-1-F-5,F,Sophia,Sophia
US,1,,,,2022,N,6,N-US-1-F-6,F,Isabella,Isabella
US,1,,,,2022,N,7,N-US-1-F-7,F,Ava,Ava
US,1,,,,2022,N,8,N-US-1-F-8,F,Mia,Mia
US,1,,,,2022,N,9,N-US-1-F-9,F,Evelyn,Evelyn
US,1,,,,2022,N,10,N-US-1-F-10,F,Luna,Luna
US,1,,,,2022,N,1,N-US-1-M-1,M,Liam,Liam
US,1,,,,2022,N,2,N-US-1-M-2,M,Noah,Noah
US,1,,,,2022,N,3,N-US-1-M-3,M,Oliver,Oliver
US,1,,,,2022,N,4,N-US-1-M-4,M,James,James
US,1,,,,2022,N,5,N-US-1-M-5,M,Elijah,Elijah
US,1,,,,2022,N,6,N-US-1-M-6,M,William,William
US,1,,,,2022,N,7,N-US-1-M-7,M,Henry,Henry
US,1,,,,2022,N,8,N-US-1-M-8,M,Lucas,Lucas
US,1,,,,2022,N,9,N-US-1-M-9,M,Benjamin,Benjamin
US,1,,,,2022,N,10,N-US-1-M-10,M,Theodore,Theodore
UY,1,,,,2021,N,1,N-UY-1-F-1,F,María,María
UY,1,,,,2021,N,2,N-UY-1-F-2,F,Maria,Maria
UY,1,,,,2021,N,3,N-UY-1-F-3,F,Isabella,Isabella
UY,1,,,,2021,N,4,N-UY-1-F-4,F,Valentina,Valentina
UY,1,,,,2021,N,5,N-UY-1-F-5,F,Emma,Emma
UY,1,,,,2021,N,6,N-UY-1-F-6,F,Martina,Martina
UY,1,,,,2021,N,7,N-UY-1-F-7,F,Catalina,Catalina
UY,1,,,,2021,N,1,N-UY-1-M-1,M,Juan,Juan
UY,1,,,,2021,N,2,N-UY-1-M-2,M,Benjamín,Benjamín
UY,1,,,,2021,N,3,N-UY-1-M-3,M,Mateo,Mateo
VE,1,,,,2011,N,1,N-VE-1-F-1,F,Camila,Camila
VE,1,,,,2011,N,2,N-VE-1-F-2,F,Isabella,Isabella
VE,1,,,,2011,N,3,N-VE-1-F-3,F,Sofía,Sofía
VE,1,,,,2011,N,4,N-VE-1-F-4,F,Victoria,Victoria
VE,1,,,,2011,N,5,N-VE-1-F-5,F,Valentina,Valentina
VE,1,,,,2011,N,6,N-VE-1-F-6,F,Valeria,Valeria
VE,1,,,,2011,N,7,N-VE-1-F-7,F,Nicole,Nicole
VE,1,,,,2011,N,8,N-VE-1-F-8,F,Samantha,Samantha
VE,1,,,,2011,N,9,N-VE-1-F-9,F,Mariana,Mariana
VE,1,,,,2011,N,10,N-VE-1-F-10,F,Antonella,Antonella
VE,1,,,,2011,N,1,N-VE-1-M-1,M,Sebastián,Sebastián
VE,1,,,,2011,N,2,N-VE-1-M-2,M,Santiago,Santiago
VE,1,,,,2011,N,3,N-VE-1-M-3,M,Samuel,Samuel
VE,1,,,,2011,N,4,N-VE-1-M-4,M,Diego,Diego
VE,1,,,,2011,N,5,N-VE-1-M-5,M,Gabriel,Gabriel
VE,1,,,,2011,N,6,N-VE-1-M-6,M,Alejandro,Alejandro
VE,1,,,,2011,N,7,N-VE-1-M-7,M,Diego Alejandro,Diego Alejandro
VE,1,,,,2011,N,8,N-VE-1-M-8,M,Daniel Alejandro,Daniel Alejandro
VE,1,,,,2011,N,9,N-VE-1-M-9,M,David,David
VE,1,,,,2011,N,10,N-VE-1-M-10,M,Juan Andrés,Juan Andrés
ZA,1,,,,2021,N,1,N-ZA-1-F-1,F,Melokuhle,Melokuhle
ZA,1,,,,2021,N,2,N-ZA-1-F-2,F,Omphile,Omphile
ZA,1,,,,2021,N,3,N-ZA-1-F-3,F,Iminathi,Iminathi
ZA,1,,,,2021,N,4,N-ZA-1-F-4,F,Lisakhanya,Lisakhanya
ZA,1,,,,2021,N,5,N-ZA-1-F-5,F,Lethabo,Lethabo
